source_api,metric_id,metric_name,pub_date,available_date,value,expected_value,previous_value
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-17,2018-09-17,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-17,2018-09-17,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-17,2018-09-17,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-18,2018-09-18,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-18,2018-09-18,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-18,2018-09-18,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-19,2018-09-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-19,2018-09-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-19,2018-09-19,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-20,2018-09-20,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-20,2018-09-20,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-20,2018-09-20,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-21,2018-09-21,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-21,2018-09-21,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-21,2018-09-21,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-25,2018-09-25,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-25,2018-09-25,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-25,2018-09-25,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-26,2018-09-26,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-26,2018-09-26,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-26,2018-09-26,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-27,2018-09-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-27,2018-09-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-27,2018-09-27,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-28,2018-09-28,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-28,2018-09-28,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-28,2018-09-28,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-29,2018-09-29,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-29,2018-09-29,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-29,2018-09-29,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-09-30,2018-09-30,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-09-30,2018-09-30,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-09-30,2018-09-30,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-08,2018-10-08,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-08,2018-10-08,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-08,2018-10-08,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-09,2018-10-09,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-09,2018-10-09,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-09,2018-10-09,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-10,2018-10-10,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-10,2018-10-10,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-10,2018-10-10,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-11,2018-10-11,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-11,2018-10-11,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-11,2018-10-11,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-12,2018-10-12,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-12,2018-10-12,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-12,2018-10-12,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-15,2018-10-15,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-15,2018-10-15,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-15,2018-10-15,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-16,2018-10-16,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-16,2018-10-16,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-16,2018-10-16,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-17,2018-10-17,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-17,2018-10-17,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-17,2018-10-17,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-18,2018-10-18,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-18,2018-10-18,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-18,2018-10-18,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-19,2018-10-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-19,2018-10-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-19,2018-10-19,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-22,2018-10-22,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-22,2018-10-22,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-22,2018-10-22,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-23,2018-10-23,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-23,2018-10-23,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-23,2018-10-23,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-24,2018-10-24,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-24,2018-10-24,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-24,2018-10-24,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-25,2018-10-25,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-25,2018-10-25,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-25,2018-10-25,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-26,2018-10-26,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-26,2018-10-26,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-26,2018-10-26,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-29,2018-10-29,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-29,2018-10-29,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-29,2018-10-29,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-30,2018-10-30,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-30,2018-10-30,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-30,2018-10-30,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-10-31,2018-10-31,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-10-31,2018-10-31,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-10-31,2018-10-31,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-01,2018-11-01,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-01,2018-11-01,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-01,2018-11-01,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-02,2018-11-02,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-02,2018-11-02,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-02,2018-11-02,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-05,2018-11-05,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-05,2018-11-05,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-05,2018-11-05,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-06,2018-11-06,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-06,2018-11-06,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-06,2018-11-06,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-07,2018-11-07,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-07,2018-11-07,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-07,2018-11-07,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-08,2018-11-08,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-08,2018-11-08,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-08,2018-11-08,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-09,2018-11-09,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-09,2018-11-09,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-09,2018-11-09,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-12,2018-11-12,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-12,2018-11-12,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-12,2018-11-12,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-13,2018-11-13,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-13,2018-11-13,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-13,2018-11-13,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-14,2018-11-14,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-14,2018-11-14,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-14,2018-11-14,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-15,2018-11-15,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-15,2018-11-15,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-15,2018-11-15,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-16,2018-11-16,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-16,2018-11-16,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-16,2018-11-16,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-19,2018-11-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-19,2018-11-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-19,2018-11-19,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-20,2018-11-20,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-20,2018-11-20,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-20,2018-11-20,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-21,2018-11-21,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-21,2018-11-21,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-21,2018-11-21,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-22,2018-11-22,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-22,2018-11-22,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-22,2018-11-22,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-23,2018-11-23,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-23,2018-11-23,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-23,2018-11-23,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-26,2018-11-26,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-26,2018-11-26,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-26,2018-11-26,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-27,2018-11-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-27,2018-11-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-27,2018-11-27,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-28,2018-11-28,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-28,2018-11-28,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-28,2018-11-28,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-29,2018-11-29,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-29,2018-11-29,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-29,2018-11-29,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-11-30,2018-11-30,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-11-30,2018-11-30,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-11-30,2018-11-30,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-03,2018-12-03,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-03,2018-12-03,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-03,2018-12-03,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-04,2018-12-04,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-04,2018-12-04,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-04,2018-12-04,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-05,2018-12-05,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-05,2018-12-05,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-05,2018-12-05,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-06,2018-12-06,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-06,2018-12-06,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-06,2018-12-06,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-07,2018-12-07,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-07,2018-12-07,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-07,2018-12-07,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-10,2018-12-10,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-10,2018-12-10,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-10,2018-12-10,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-11,2018-12-11,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-11,2018-12-11,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-11,2018-12-11,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-12,2018-12-12,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-12,2018-12-12,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-12,2018-12-12,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-13,2018-12-13,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-13,2018-12-13,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-13,2018-12-13,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-14,2018-12-14,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-14,2018-12-14,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-14,2018-12-14,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-17,2018-12-17,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-17,2018-12-17,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-17,2018-12-17,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-18,2018-12-18,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-18,2018-12-18,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-18,2018-12-18,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-19,2018-12-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-19,2018-12-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-19,2018-12-19,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-20,2018-12-20,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-20,2018-12-20,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-20,2018-12-20,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-21,2018-12-21,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-21,2018-12-21,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-21,2018-12-21,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-24,2018-12-24,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-24,2018-12-24,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-24,2018-12-24,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-25,2018-12-25,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-25,2018-12-25,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-25,2018-12-25,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-26,2018-12-26,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-26,2018-12-26,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-26,2018-12-26,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-27,2018-12-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-27,2018-12-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-27,2018-12-27,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-28,2018-12-28,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-28,2018-12-28,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-28,2018-12-28,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2018-12-29,2018-12-29,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2018-12-29,2018-12-29,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2018-12-29,2018-12-29,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-02,2019-01-02,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-02,2019-01-02,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-02,2019-01-02,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-03,2019-01-03,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-03,2019-01-03,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-03,2019-01-03,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-04,2019-01-04,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-04,2019-01-04,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-04,2019-01-04,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-07,2019-01-07,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-07,2019-01-07,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-07,2019-01-07,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-08,2019-01-08,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-08,2019-01-08,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-08,2019-01-08,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-09,2019-01-09,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-09,2019-01-09,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-09,2019-01-09,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-10,2019-01-10,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-10,2019-01-10,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-10,2019-01-10,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-11,2019-01-11,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-11,2019-01-11,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-11,2019-01-11,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-14,2019-01-14,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-14,2019-01-14,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-14,2019-01-14,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-15,2019-01-15,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2019-01-15,2019-01-15,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2019-01-15,2019-01-15,4.31,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2019-01-16,2019-01-16,4.35,0.0,0.0
